,url,length_of_url,number_of_dots,suspicious_words,number_of_hyphens_in_domain,length_of_directory,number_subdirectories_in_url,length_of_domain,words_in_domain,path_tokens,url_contains_ip,has_alexa_rank,use_https,country_code,age,words,entropy,special_chars,length_of_largest_domain_token,average_length_of_domain_tokens,length_of_largest_path_token,average_length_of_path_tokens,suspicious_tld_name,file_name_present,len_of_filename,num_dot_in_filename,num_delims_in_filename,args_present,length_of_arguments,number_of_argument_variables,length_of_largest_variable,maximum_number_of_delims_in_arguments,class
28960,http://amazon.co.uk/Finest-Dinner-Collection-Various-Artists/dp/B0002H2LWG/ref=br_lf_m_1000034933_1_14_ttl/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=music&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=196RBKXYS02VWSFFJPV8&pf_rd_t=1401&pf_rd_p=137792991&pf_rd_i=1000034933,278,2,1,0,88,4,12,3,4,0,1,0,225,1,31,5.3993699999999984,1,6,3.33,40,20.75,0,1,19,0,2,1,159,9,20,2,malicious
28975,http://amazon.co.uk/gp/legacy-handle-buy-box.html/ref=dp_ebb_2/202-2513040-1206232?ie=UTF8&offering-id.QZ7pf2jQgbP%252BjSfAyFhnTIYVkLCzFt8tj7LNxq9cIyxoYb8QuwrsRHBwQHXG%252BsZezHTZUkiWu8Ch7zyLFoud34yWm2f1o9cW0VPUgN%252B7C0KIEgSDCmlvcg%253D%253D=1,238,4,1,0,44,3,12,3,3,0,1,0,101,1,24,5.82854,1,6,3.33,26,13.33,0,1,19,0,2,1,163,2,4,1,malicious
29014,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000024VJ4/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.7577099999999986,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29016,http://astore.amazon.co.uk/ukvisit-21/detail/0141020520/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.690169999999998,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
29032,http://ancestry.co.uk/search/db.aspx?dbid=10353,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
29064,http://amazon.co.uk/gp/product/B000O53EJA/ref=br_nf_2_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-9&pf_rd_r=12Y1YX6TYX4RTXVEA13D&pf_rd_t=101&pf_rd_p=128560191&pf_rd_i=300729,182,2,1,0,37,4,12,3,4,0,1,0,225,1,24,5.16573,1,6,3.33,13,8.0,0,1,19,0,2,1,114,6,20,2,malicious
29195,http://amazon.co.uk/s/ref=amb_link_22202665_22/202-2513040-1206232?ie=UTF8&search-alias=kitchen&field-keywords=Rushbrookes&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-11&pf_rd_r=1CVV1Z4P2VFCVFCG3YAN&pf_rd_t=101&pf_rd_p=136376591&pf_rd_i=11052591,232,2,0,0,28,2,12,3,2,0,1,0,101,1,30,5.328130000000002,1,6,3.33,24,12.5,0,1,19,0,2,1,173,9,20,2,malicious
29316,http://amazon.co.uk/s/ref=amb_link_21577965_94/202-2513040-1206232?ie=UTF8&search-alias=toys&field-keywords=Nikko&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-3&pf_rd_r=1XFZ69RVWCBCWRZ2DJZ7&pf_rd_t=101&pf_rd_p=118015291&pf_rd_i=470432,220,2,0,0,28,2,12,3,2,0,1,0,225,1,29,5.42385,1,6,3.33,24,12.5,0,1,19,0,2,1,161,9,20,2,malicious
29404,http://amazon.co.uk/24-Sean-Callery/dp/B0006V77KO/ref=br_lf_m_1000030263_1_12_ttl/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=music&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=12P7FQ9TK2B9ZJC28Z67&pf_rd_t=1401&pf_rd_p=137795391&pf_rd_i=1000030263,253,2,1,0,63,4,12,3,4,0,1,0,225,1,29,5.32353,1,6,3.33,31,14.5,0,1,19,0,2,1,159,9,20,2,malicious
29414,http://ancestry.co.uk/search/db.aspx?dbid=13053,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
29440,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000J0X7Q0/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.82872,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29484,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000O54G7Y/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.89347,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29491,http://amazon.co.uk/Albums-Extremely-Looking-Forward-2007/lm/R3MFYB0OS671VH/ref=cm_lmt_srch_f_1/202-2513040-1206232,108,2,1,0,77,4,12,3,4,0,1,0,101,1,16,5.24374,1,6,3.33,37,18.0,0,1,19,0,2,0,0,0,0,0,malicious
29544,http://ancestry.co.uk/s0/search/rd.ashx?db=redbook&f3=gs727,52,3,1,0,11,2,14,3,2,0,1,0,225,1,12,4.5732599999999985,1,8,4.0,6,4.0,0,1,7,1,0,1,20,2,7,0,malicious
29554,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000LRYA1M/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.93354,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29598,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1853262692/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.77158,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29616,http://amazon.co.uk/Volta-+DVD-Bjork/dp/B000OLG5OU/ref=pd_ts_c_th_9/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-4&pf_rd_r=0JT8FRAH5A5A5R5WRF6E&pf_rd_t=101&pf_rd_p=120789591&pf_rd_i=229816,193,2,1,0,49,4,12,3,4,0,1,0,101,1,26,5.3105,1,6,3.33,16,11.0,0,1,19,0,2,1,113,6,20,2,malicious
29629,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0500282293/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.6975,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29658,http://astore.amazon.co.uk/ukvisit-21/detail/B0000C84MD/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.8349,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
29697,http://amazon.co.uk/gp/redirect.html/ref=amb_link_17598465_4/202-2513040-1206232?location=http://advantage.amazon.co.uk/gp/vendor/public/join/&token=42CB4923EB08A2F8BC3251ACCEF58F62B7B708F1&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-4&pf_rd_r=0EP2XTWV52P3HVTNFAB8&pf_rd_t=101&pf_rd_p=135943491&pf_rd_i=283926,294,6,1,0,123,10,12,3,10,0,1,0,225,1,31,5.45452,1,6,3.33,34,11.2,0,1,159,0,27,0,0,0,0,0,malicious
29737,http://amazon.co.uk/s/ref=sr_pg_7/202-2513040-1206232?ie=UTF8&rh=n:1063754&page=7,74,2,0,0,15,2,12,3,2,0,1,0,225,1,14,5.0064,1,6,3.33,11,6.0,0,1,19,0,2,1,28,3,9,0,malicious
29783,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0399508066/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.73757,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29804,http://amazon.co.uk/gp/product/B000HCENE0/ref=amb_link_33106165_6/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-11&pf_rd_r=12BY60WTPFN831EHKBMB&pf_rd_t=101&pf_rd_p=134144591&pf_rd_i=300435,193,2,1,0,47,4,12,3,4,0,1,0,225,1,25,5.21155,1,6,3.33,23,10.5,0,1,19,0,2,1,115,6,20,2,malicious
29810,http://astore.amazon.co.uk/ukvisit-21/203-6933174-0803961?node=33&page=14,66,3,0,0,12,1,19,4,1,0,0,0,101,1,14,4.86751,1,6,4.0,10,10.0,0,1,19,0,2,1,16,2,2,0,malicious
29815,http://ancestry.co.uk/search/db.aspx?dbid=49388,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
29864,http://amazon.co.uk/b/ref=amb_link_18231765_26/202-2513040-1206232?ie=UTF8&node=262762011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0Y71D7AH4HDKBGNG4ANZ&pf_rd_t=101&pf_rd_p=139213591&pf_rd_i=561904,194,2,0,0,28,2,12,3,2,0,1,0,225,1,25,5.26556,1,6,3.33,24,12.5,0,1,19,0,2,1,135,8,20,2,malicious
29897,http://astore.amazon.co.uk/ukvisit-21/detail/1857035674/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.77206,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
29898,http://ancestry.co.uk/search/db.aspx?dbid=14331,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.47945,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
29912,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1579651682/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.85947,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
29997,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000G1T06I/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.85772,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30031,http://ancestry.co.uk/search/db.aspx?dbid=25137,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30051,http://amazon.co.uk/s/ref=sr_nr_p_3_5/202-2513040-1206232?ie=UTF8&keywords=now%20thats%20what%20i%20call%20music&rh=n:520920,128,2,0,0,33,4,6,1,4,0,0,0,248,0,20,5.02856,1,6,6.0,15,7.0,0,1,19,0,2,1,70,3,39,0,malicious
30055,http://ancestry.co.uk/search/db.aspx?dbid=17441,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.47945,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30067,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0070080208/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.65865,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30126,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0060738170/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75446,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30211,http://ancestry.co.uk/search/db.aspx?dbid=16102,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30226,http://ancestry.co.uk/search/db.aspx?dbid=5208,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.5121400000000005,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
30246,http://ancestry.co.uk/search/db.aspx?dbid=10729,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30356,http://amazon.co.uk/Sega-Virtua-Tennis-3-PS3/dp/B000H61P8I/ref=pd_ts_c_th_10/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-3&pf_rd_r=0S7134QKVZ09ZVWMAP0Z&pf_rd_t=101&pf_rd_p=114337991&pf_rd_i=16423381,204,2,1,0,58,4,12,3,4,0,1,0,225,1,27,5.25929,1,6,3.33,24,13.25,0,1,19,0,2,1,115,6,20,2,malicious
30393,http://ancestry.co.uk/search/db.aspx?dbid=24672,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30400,http://amazon.co.uk/b/ref=topnav__hi/202-2513040-1206232?ie=UTF8&node=328228011,72,2,0,0,18,2,12,3,2,0,1,0,225,1,13,4.87291,1,6,3.33,14,7.5,0,1,19,0,2,1,23,2,9,0,malicious
30408,http://astore.amazon.co.uk/ukvisit-21/detail/B000GVVLGA/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.89012,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
30410,http://amazon.co.uk/gp/richpub/listmania/byauthor/A2QW5U1KRPPX0O/ref=cm_lmt_dtpa_p_2/202-2513040-1206232,97,2,1,0,66,6,12,3,6,0,1,0,225,1,14,5.046119999999998,1,6,3.33,19,9.83,0,1,19,0,2,0,0,0,0,0,malicious
30447,http://astore.amazon.co.uk/ukvisit-21/listmania/RAKXJOMBQ7KSJ/203-6933174-0803961,74,3,0,0,36,3,19,4,3,0,0,0,101,1,12,5.0650900000000005,1,6,4.0,13,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30462,http://amazon.co.uk/s/ref=pd_rhf_s_6/202-2513040-1206232?ie=UTF8&search-alias=popular&keywords=B000OCXMAE%7CB000OCZ0ZO,111,2,0,0,18,2,12,3,2,0,1,0,101,1,17,5.27533,1,6,3.33,14,7.5,0,1,19,0,2,1,62,3,23,1,malicious
30465,http://amazon.co.uk/s/ref=sr_nr_n_5/202-2513040-1206232?ie=UTF8&rh=n:520920,68,2,0,0,17,2,12,3,2,0,1,0,225,1,13,4.8504,1,6,3.33,13,7.0,0,1,19,0,2,1,20,2,8,0,malicious
30477,http://ancestry.co.uk/search/locality/dbpage.aspx?tp=2&p=16&categoryFilterID=40&showPaging=true,88,3,0,0,17,2,14,3,2,0,1,0,225,1,14,4.7791,1,8,4.0,8,7.0,0,1,11,1,0,1,46,4,4,0,malicious
30495,http://amazon.co.uk/Rollercoaster-Tycoon-2-Deluxe-PC/dp/B0002WPQ6O/ref=br_lf_m_580338_1_11_ttl/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=videogames&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=1MCVM90H6F3FBWSNVBS5&pf_rd_t=1401&pf_rd_p=139017291&pf_rd_i=580338,267,2,1,0,76,4,12,3,4,0,1,0,225,1,30,5.46311,1,6,3.33,32,17.75,0,1,19,0,2,1,160,9,20,2,malicious
30507,http://astore.amazon.co.uk/ukvisit-21/detail/B000GOQST2/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.9067,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
30552,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0582784247/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75822,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30608,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1844150364/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.76552,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30612,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000O7DVKU/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.93354,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30651,http://ancestry.co.uk/search/db.aspx?dbid=28437,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30669,http://ancestry.co.uk/search/db.aspx?dbid=26486,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30700,http://amazon.co.uk/s/ref=sr_pg_8/202-2513040-1206232?ie=UTF8&keywords=strategy&rh=n:1025616,85,2,0,0,15,2,12,3,2,0,1,0,101,1,15,5.03727,1,6,3.33,11,6.0,0,1,19,0,2,1,39,3,9,0,malicious
30768,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1840187697/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.81334,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30776,http://ancestry.co.uk/search/db.aspx?dbid=6870,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.5121400000000005,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
30790,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1902825292/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.749630000000002,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
30853,http://ancestry.co.uk/search/db.aspx?dbid=28232,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.46339,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30924,http://astore.amazon.co.uk/ukvisit-21/detail/184607052X/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.7987199999999985,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
30937,http://amazon.co.uk/gp/feature.html/ref=amb_link_19411065_6/202-2513040-1206232?ie=UTF8&docId=1277701&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1B5VD7AR04CEPZ4GYFMD&pf_rd_t=101&pf_rd_p=137391991&pf_rd_i=11056131,208,3,1,0,41,3,12,3,3,0,1,0,225,1,28,5.31538,1,6,3.33,23,12.33,0,1,19,0,2,1,136,8,20,2,malicious
30943,http://astore.amazon.co.uk/ukvisit-21/listmania/R1R9R18P3RJF8P/203-6933174-0803961,75,3,0,0,37,3,19,4,3,0,0,0,101,1,12,4.83029,1,6,4.0,14,11.0,0,1,19,0,2,0,0,0,0,0,malicious
30965,http://ancestry.co.uk/search/db.aspx?dbid=24310,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
30966,http://amazon.co.uk/b/ref=amb_link_19549065_8/202-2513040-1206232?ie=UTF8&node=283929&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0A0GKP0G2AE532C85YB1&pf_rd_t=101&pf_rd_p=114296191&pf_rd_i=573398,190,2,0,0,27,2,12,3,2,0,1,0,225,1,25,5.2028,1,6,3.33,23,12.0,0,1,19,0,2,1,132,8,20,2,malicious
31036,http://ancestry.co.uk/search/db.aspx?dbid=6397,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.5121400000000005,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
31090,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0749544058/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.76552,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31104,http://ancestry.co.uk/search/db.aspx?dbid=17184,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
31111,http://amazon.co.uk/s/ref=amb_link_41158365_6/202-2513040-1206232?ie=UTF8&search-alias=watches&field-keywords=guess&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-6&pf_rd_r=10CF39T1ZWKGD9GQJN6S&pf_rd_t=101&pf_rd_p=139138491&pf_rd_i=328228011,225,2,0,0,27,2,12,3,2,0,1,0,225,1,29,5.38345,1,6,3.33,23,12.0,0,1,19,0,2,1,167,9,20,2,malicious
31150,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1902304993/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.71007,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31184,http://astore.amazon.co.uk/ukvisit-21/203-6933174-0803961?node=4&page=4,64,3,0,0,12,1,19,4,1,0,0,0,101,1,12,4.90289,1,6,4.0,10,10.0,0,1,19,0,2,1,14,2,1,0,malicious
31211,http://amazon.co.uk/gp/product/B000MRNTIQ/ref=amb_link_37896865_7/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-7&pf_rd_r=0PV1QHC61P48Q9XR4DMH&pf_rd_t=101&pf_rd_p=139110191&pf_rd_i=229816,192,2,1,0,47,4,12,3,4,0,1,0,225,1,24,5.33464,1,6,3.33,23,10.5,0,1,19,0,2,1,114,6,20,2,malicious
31257,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1844150836/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.7736,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31263,http://astore.amazon.co.uk/ukvisit-21/detail/1843544733/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.72824,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
31273,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0071410643/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75497,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31382,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B00076AEI0/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.85772,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31428,http://amazon.co.uk/exec/obidos/search-handle-url/index=dvd-uk&field-keywords=Humphrey%20Bogart/202-2513040-1206232,108,2,1,0,77,4,12,3,4,0,1,0,225,1,18,4.98392,1,6,3.33,45,18.0,0,1,19,0,2,0,0,0,0,0,malicious
31507,http://astore.amazon.co.uk/allezvinsfrenchr/detail/3832717307/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.749630000000002,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31512,http://amazon.co.uk/gp/offer-listing/B000FZBB4E/ref=buy_pb_a_12/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=06N1NAFZ63R8SMWQGT3Z&pf_rd_t=1401&pf_rd_p=139016591&pf_rd_i=1277701,192,2,1,0,45,4,12,3,4,0,1,0,101,1,25,5.32745,1,6,3.33,15,10.0,0,1,19,0,2,1,116,6,20,2,malicious
31568,http://amazon.co.uk/s/ref=amb_link_38912365_1/202-2513040-1206232?ie=UTF8&search-alias=popular&rh=n:273645011,102,2,0,0,27,2,12,3,2,0,1,0,225,1,16,5.0521699999999985,1,6,3.33,23,12.0,0,1,19,0,2,1,44,3,11,1,malicious
31615,http://amazon.co.uk/Magimix-Nespresso-automatic-coffee-aluminium/dp/B000I0LEQQ/ref=br_lf_m_1000062073_1_10_img/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=kitchen&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-3&pf_rd_r=0BE9NRZR3YGZBQB40TPR&pf_rd_t=1401&pf_rd_p=136950491&pf_rd_i=1000062073,284,2,1,0,92,4,12,3,4,0,1,0,225,1,31,5.38098,1,6,3.33,44,21.75,0,1,19,0,2,1,161,9,20,2,malicious
31655,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0307001466/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.73908,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31664,http://amazon.co.uk/s/ref=amb_link_22202665_19/202-2513040-1206232?ie=UTF8&search-alias=kitchen&field-keywords=Nigella%20Lawson&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-11&pf_rd_r=0ZWGGVVT2R8NNAAFQKWT&pf_rd_t=101&pf_rd_p=136376591&pf_rd_i=11052591,237,2,0,0,28,2,12,3,2,0,1,0,225,1,31,5.39066,1,6,3.33,24,12.5,0,1,19,0,2,1,178,9,20,2,malicious
31673,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0415229294/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75014,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31705,http://astore.amazon.co.uk/ukvisit-21/listmania/N8S3WSDXAMM3/203-6933174-0803961,73,3,0,0,35,3,19,4,3,0,0,0,101,1,12,4.9373,1,6,4.0,12,10.33,0,1,19,0,2,0,0,0,0,0,malicious
31707,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1844002780/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.73476,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
31756,http://amazon.co.uk/gp/richpub/listmania/fullview/R3H8CGE6KS4DP9/ref=amb_link_18189865_13/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-2&pf_rd_r=0DZR53NXJWQPE2N53T24&pf_rd_t=101&pf_rd_p=137869791&pf_rd_i=229816,214,2,1,0,71,6,12,3,6,0,1,0,225,1,26,5.44211,1,6,3.33,24,10.67,0,1,19,0,2,1,112,6,20,2,malicious
31890,http://astore.amazon.co.uk/ukvisit-21/detail/1905641060/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.70865,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
31985,http://amazon.co.uk/gp/bestsellers/music/ref=amb_link_18193765_4/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-1&pf_rd_r=1BGPN28TP9ASWNHJZBNS&pf_rd_t=101&pf_rd_p=139046791&pf_rd_i=229816,191,2,1,0,46,4,12,3,4,0,1,0,225,1,24,5.34777,1,6,3.33,23,10.25,0,1,19,0,2,1,114,6,20,2,malicious
32044,http://astore.amazon.co.uk/ukvisit-21/listmania/11XNZA5NBRVPM/203-6933174-0803961,74,3,0,0,36,3,19,4,3,0,0,0,101,1,12,5.02984,1,6,4.0,13,10.67,0,1,19,0,2,0,0,0,0,0,malicious
32062,http://ancestry.co.uk/search/db.aspx?dbid=25423,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
32066,http://www.strip-all.no/administrator/www.amazon.co.uk/ap/signin.html,62,6,1,1,35,3,16,3,3,0,0,0,161,1,12,4.15867,1,9,4.67,16,10.33,0,1,11,1,0,0,0,0,0,0,malicious
32083,http://astore.amazon.co.uk/ukvisit-21/detail/B000002J0L/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.73311,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
32094,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0804728178/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75822,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
